"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"window";"2.23";81785.0;961
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"window";"1.86";34632.0;962
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"window";"1.23";56634.0;963
"Lenovo";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000";2.2;4;"HDD";500;0;"AMD";"window";"2.7";15931.0;964
"Dell";"Notebook";15.6;1366;768;1;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Intel";"window";"4.2";24989.0;965
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"1.4";85141.0;966
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.4";63350.0;967
"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"window";"2.3";93773.0;968
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"window";"2.4";12201.0;969
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"N/A";"1.54";25414.0;970
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"window";"1.15";69929.0;971
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"SSD";256;0;"AMD";"window";"2.4";43602.0;972
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.84";67026.0;973
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;12;"SSD";256;0;"Intel";"window";"2.36";69211.0;974
"Vero";"Notebook";13.3;1920;1080;0;"Intel";"Atom X5-Z8350";1.4;4;"Flash Storage";32;0;"Intel";"window";"1.43";10443.0;975
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.6";90043.0;976
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;12;"Hybrid";128;1024;"Nvidia";"window";"3.78";53760.0;977
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"window";"1.96";40706.0;978
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;"Intel";"other";"4.3";20513.0;979
"Apple";"Ultrabook";11.6;1366;768;0;"Intel";"Core i5";1.6;4;"Flash Storage";256;0;"Intel";"macos";"1.5";51096.0;980
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";180;0;"Intel";"window";"4.6";63883.0;981
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"window";"1.5";25468.0;982
"Toshiba";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"window";"1.2";95371.0;983
"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"2.20";117120.0;984
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"1.86";39267.0;985
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Nvidia";"window";"1.1";33513.0;986
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"window";"3.0";62284.0;987
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"window";"0.920";96916.0;988
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"window";"1.91";45102.0;989
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"window";"2.4";67399.0;990
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"linux";"1.6";58555.0;991
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.3";130483.0;992
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.21";53840.0;993
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;12;"SSD";512;0;"AMD";"window";"1.9";50563.0;994
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"linux";"2.04";24808.0;995
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"4.3";80613.0;996
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.2";86527.0;997
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.2;8;"Flash Storage";512;0;"Intel";"macos";"1.5";68145.0;998
"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"window";"2.1";85195.0;999
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"2.43";43956.0;1000
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"window";"2.9";102777.0;1001
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"AMD";"window";"2.31";71875.0;1002
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"2.3";79813.0;1003
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"1.96";32980.0;1004
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"window";"2.2";36497.0;1005
"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"window";"1.2";100966.0;1006
"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.2";138475.0;1007
"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"window";"2.36";93187.0;1008
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.1;4;"HDD";1024;0;"Intel";"linux";"2.4";15877.0;1009
"Dell";"Gaming";15.6;3840;2160;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"1.91";58555.0;1010
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;32;"Hybrid";256;1024;"Nvidia";"window";"1.6";167779.0;1011
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.2";63883.0;1012
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"linux";"3.3";27899.0;1013
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.94";74059.0;1014
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"SSD";128;0;"Intel";"window";"2.1";29144.0;1015
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"HDD";1024;0;"Nvidia";"N/A";"2.2";53173.0;1016
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";256;0;"Intel";"window";"2.1";45128.0;1017
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;6;"SSD";256;0;"Nvidia";"window";"0.920";37030.0;1018
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";128;1024;"Nvidia";"window";"4";133467.0;1019
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"window";"2.2";26102.0;1020
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"window";"2.59";24935.0;1021
"Toshiba";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.25";59620.0;1022
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";1.3;16;"SSD";512;0;"Intel";"window";"2.43";101179.0;1023
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"";0;0;"AMD";"window";"1.16";62938.0;1024
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"2.32";79867.0;1025
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"window";"2.24";103842.0;1026
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"window";"2.191";31839.0;1027
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";256;1024;"Nvidia";"window";"1.8";42571.0;1028
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"2.1";68198.0;1029
"Dell";"Ultrabook";14.0;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"window";"2.9";104588.0;1030
"HP";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";256;0;"Intel";"window";"1.3";74539.0;1031
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"linux";"1.16";19277.0;1032
"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"window";"1.29";95851.0;1033
"Toshiba";"Ultrabook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"window";"3.3";58075.0;1034
"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"window";"0.69";13267.0;1035
"Vero";"Notebook";14.0;1366;768;0;"Intel";"Atom X5-Z8350";1.4;2;"Flash Storage";32;0;"Intel";"window";"3.58";11231.0;1036
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"2.8";103896.0;1037
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"window";"1.23";43636.0;1038
"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;32;"Hybrid";256;1024;"Nvidia";"window";"2.6";149184.0;1039
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"window";"4.6";34035.0;1040
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.62";53227.0;1041
"Samsung";"Ultrabook";15.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"1.2";90523.0;1042
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"3.21";62870.0;1043
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"AMD";"window";"1.25";43580.0;1044
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"window";"2.3";44702.0;1045
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"0.920";41505.0;1046
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"window";"1.05";133147.0;1047
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.2";109219.0;1048
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";256;0;"Nvidia";"window";"3.52";75924.0;1049
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"2.06";103843.0;1050
"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"2.1";48059.0;1051
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"window";"1.35";23177.0;1052
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.26";95851.0;1053
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.7;8;"Hybrid";128;1024;"Nvidia";"window";"2.31";52161.0;1054
"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";512;0;"Nvidia";"window";"2.08";98834.0;1055
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.26";36177.0;1056
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"window";"2.65";29784.0;1057
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"window";"1.29";85195.0;1058
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"Hybrid";508;0;"Intel";"window";"1.49";53387.0;1059
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"window";"2.18";68465.0;1060
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.3";55923.0;1061
"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;"ARM";"other";"3.0";35112.0;1062
"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"window";"2.6";26640.0;1063
"Asus";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";2.7;16;"Hybrid";512;2048;"Nvidia";"window";"2.3";95851.0;1064
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"3.78";53280.0;1065
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"window";"1.16";19660.0;1066
"Samsung";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"window";"2.1";85195.0;1067
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"1.43";93187.0;1068
"MSI";"Gaming";17.3;3840;2160;0;"Intel";"Core i7";2.6;16;"Hybrid";512;2048;"Nvidia";"window";"2.2";141139.0;1069
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"2.09";122491.0;1070
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"HDD";2048;0;"AMD";"window";"2.31";52747.0;1071
"Acer";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.5;2;"SSD";32;0;"Intel";"other";"1.3";9271.0;1072
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"2";88924.0;1073
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;12;"SSD";512;0;"Intel";"window";"0.99";69211.0;1074
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"1.95";25841.0;1075
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"window";"1.8";78588.0;1076
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"window";"4.6";38841.0;1077
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"HDD";1024;0;"Nvidia";"window";"2.3";35644.0;1078
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"Hybrid";256;500;"Intel";"window";"0.69";112066.0;1079
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"N/A";"2.7";54186.0;1080
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"window";"1.26";60481.0;1081
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"linux";"1.08";49497.0;1082
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"window";"2.4";63670.0;1083
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";"window";"3.35";25521.0;1084
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SSD";256;0;"AMD";"window";"2.04";29251.0;1085
"Acer";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"window";"1.8";31861.0;1086
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"window";"1.5";63670.0;1087
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"window";"2.1";19660.0;1088
"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"window";"1.84";94732.0;1089
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"macos";"1.54";61965.0;1090
"Fujitsu";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"window";"2.23";34579.0;1091
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.24";63456.0;1092
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.4;4;"SSD";256;0;"Intel";"window";"2.5";58607.0;1093
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"window";"2.3";24456.0;1094
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.4";78268.0;1095
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"window";"2.2";56210.0;1096
"Toshiba";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"window";"3";48751.0;1097
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"N/A";"0.69";28718.0;1098
"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9620P";2.5;6;"HDD";2048;0;"AMD";"window";"2.5";34899.0;1099
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.3";122381.0;1100
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"AMD";"window";"1.45";31915.0;1101
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"SSD";128;0;"Intel";"window";"3.78";62176.0;1102
"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"window";"2.18";74539.0;1103
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";"2.4";15398.0;1104
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.5;4;"SSD";16;0;"Intel";"other";"1.88";11136.0;1105
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"SSD";512;1024;"Nvidia";"window";"2.77";172627.0;1106
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"window";"2.8";53807.0;1107
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"window";"1.54";42944.0;1108
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";"window";"1.54";34433.0;1109
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"window";"2.4";64202.0;1110
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"1.9";84129.0;1111
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";"window";"1.6";61752.0;1112
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"window";"1.7";47952.0;1113
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"window";"1.48";124622.0;1114
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"window";"2.59";82352.0;1115
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"N/A";"1.48";18062.0;1116
"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;"AMD";"window";"2.0";15824.0;1117
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"1.26";63350.0;1118
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"window";"2.2";67772.0;1119
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"N/A";"1.2";31915.0;1120
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"AMD";"window";"2.18";154459.0;1121
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"window";"2.3";63883.0;1122
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"window";"2.4";39907.0;1123
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"N/A";"1.88";25521.0;1124
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";"window";"2.20";119916.0;1125
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"window";"1.27";122011.0;1126
"Acer";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";1.3;8;"SSD";256;0;"Intel";"window";"2.6";61219.0;1127
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";256;0;"AMD";"window";"1.9";25515.0;1128
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"window";"2.04";66547.0;1129
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"window";"1.86";79536.0;1130
"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";"window";"2.3";59620.0;1131
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"2.32";142790.0;1132
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"window";"1.17";77203.0;1133
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"N/A";"2.2";21205.0;1134
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"SSD";512;0;"Intel";"window";"1.8";122491.0;1135
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"window";"2.34";55905.0;1136
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";1024;0;"AMD";"window";"2.62";42011.0;1137
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"window";"1.3";62284.0;1138
"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"window";"2.3";101658.0;1139
"Lenovo";"Notebook";17.3;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"N/A";"1.5";28185.0;1140
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"window";"1.24";47366.0;1141
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"window";"2.19";81465.0;1142
"HP";"Ultrabook";13.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"window";"2.04";109171.0;1143
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"Hybrid";128;1024;"AMD";"window";"2.2";26587.0;1144
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";512;0;"Intel";"window";"2.2";108744.0;1145
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"window";"1.91";79867.0;1146
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"N/A";"1.2";37776.0;1147
"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SSD";256;0;"Intel";"window";"1.86";139594.0;1148
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"SSD";128;0;"Intel";"N/A";"2.3";14419.0;1149
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"window";"2.4";87219.0;1150
